Journal_Document_Link_ID,Transaction_ID,Line_ID,Document_ID,Relationship_Type,Link_Amount,Recognition_Basis
JDL-001443,2800,3,DOC-20220331-0029,PRIMARY_EVIDENCE,2617248,INVOICE_BASIS
JDL-001444,5067,1,DOC-20220528-0015,SETTLEMENT_EVIDENCE,2617248,
JDL-001445,2799,8,DOC-20220331-0026,PRIMARY_EVIDENCE,1008640,INVOICE_BASIS
JDL-001446,5068,1,DOC-20220528-0016,SETTLEMENT_EVIDENCE,1008640,
JDL-001447,2797,3,DOC-20220331-0006,PRIMARY_EVIDENCE,3907856,INVOICE_BASIS
JDL-001448,5069,1,DOC-20220528-0017,SETTLEMENT_EVIDENCE,3907856,
JDL-001449,2796,2,DOC-20220331-0002,PRIMARY_EVIDENCE,2708884,INVOICE_BASIS
JDL-001450,5070,1,DOC-20220528-0018,SETTLEMENT_EVIDENCE,2708884,
JDL-001451,2797,5,DOC-20220331-0008,PRIMARY_EVIDENCE,2699820,INVOICE_BASIS
JDL-001452,5071,1,DOC-20220528-0019,SETTLEMENT_EVIDENCE,2699820,
JDL-001453,2798,3,DOC-20220331-0015,PRIMARY_EVIDENCE,1331520,INVOICE_BASIS
JDL-001454,5072,1,DOC-20220528-0020,SETTLEMENT_EVIDENCE,1331520,
JDL-001455,2799,4,DOC-20220331-0022,PRIMARY_EVIDENCE,4383630,INVOICE_BASIS
JDL-001456,5073,1,DOC-20220528-0021,SETTLEMENT_EVIDENCE,4383630,
JDL-001457,2800,4,DOC-20220331-0030,PRIMARY_EVIDENCE,1721354,INVOICE_BASIS
JDL-001458,5074,1,DOC-20220528-0022,SETTLEMENT_EVIDENCE,1721354,
JDL-001459,2799,6,DOC-20220331-0024,PRIMARY_EVIDENCE,919254,INVOICE_BASIS
JDL-001460,5075,1,DOC-20220528-0023,SETTLEMENT_EVIDENCE,919254,
JDL-001461,2797,1,DOC-20220331-0004,PRIMARY_EVIDENCE,2358524,INVOICE_BASIS
JDL-001462,5076,1,DOC-20220528-0024,SETTLEMENT_EVIDENCE,2358524,
JDL-001463,2799,1,DOC-20220331-0019,PRIMARY_EVIDENCE,3647192,INVOICE_BASIS
JDL-001464,5077,1,DOC-20220528-0025,SETTLEMENT_EVIDENCE,3647192,
JDL-001465,2796,3,DOC-20220331-0003,PRIMARY_EVIDENCE,1825556,INVOICE_BASIS
JDL-001466,5078,1,DOC-20220528-0026,SETTLEMENT_EVIDENCE,1825556,
JDL-001467,2798,4,DOC-20220331-0016,PRIMARY_EVIDENCE,871860,INVOICE_BASIS
JDL-001468,5079,1,DOC-20220528-0027,SETTLEMENT_EVIDENCE,871860,
JDL-001469,2798,5,DOC-20220331-0017,PRIMARY_EVIDENCE,758914,INVOICE_BASIS
JDL-001470,5080,1,DOC-20220528-0028,SETTLEMENT_EVIDENCE,758914,
JDL-001471,2799,7,DOC-20220331-0025,PRIMARY_EVIDENCE,754741,INVOICE_BASIS
JDL-001472,5081,1,DOC-20220528-0029,SETTLEMENT_EVIDENCE,754741,
JDL-001473,2799,2,DOC-20220331-0020,PRIMARY_EVIDENCE,3304738,INVOICE_BASIS
JDL-001474,5082,1,DOC-20220528-0030,SETTLEMENT_EVIDENCE,3304738,
JDL-001475,2808,5,DOC-20220331-0037,PRIMARY_EVIDENCE,7758109,INVOICE_BASIS
JDL-001476,5083,1,DOC-20220528-0031,SETTLEMENT_EVIDENCE,7758109,
JDL-001477,2810,5,DOC-20220331-0050,PRIMARY_EVIDENCE,3725251,INVOICE_BASIS
JDL-001478,5084,1,DOC-20220528-0032,SETTLEMENT_EVIDENCE,3725251,
JDL-001479,2808,6,DOC-20220331-0038,PRIMARY_EVIDENCE,5736237,INVOICE_BASIS
JDL-001480,5085,1,DOC-20220528-0033,SETTLEMENT_EVIDENCE,5736237,
JDL-001481,2808,7,DOC-20220331-0039,PRIMARY_EVIDENCE,371183,INVOICE_BASIS
JDL-001482,5086,1,DOC-20220528-0034,SETTLEMENT_EVIDENCE,371183,
JDL-001483,2808,1,DOC-20220331-0033,PRIMARY_EVIDENCE,1604983,INVOICE_BASIS
JDL-001484,5087,1,DOC-20220528-0035,SETTLEMENT_EVIDENCE,1604983,
JDL-001485,2808,3,DOC-20220331-0035,PRIMARY_EVIDENCE,3306604,INVOICE_BASIS
JDL-001486,5088,1,DOC-20220528-0036,SETTLEMENT_EVIDENCE,3306604,
JDL-001487,2809,2,DOC-20220331-0042,PRIMARY_EVIDENCE,1591695,INVOICE_BASIS
JDL-001488,5089,1,DOC-20220528-0037,SETTLEMENT_EVIDENCE,1591695,
JDL-001489,2807,2,DOC-20220331-0032,PRIMARY_EVIDENCE,161481,INVOICE_BASIS
JDL-001490,5090,1,DOC-20220528-0038,SETTLEMENT_EVIDENCE,161481,
JDL-001491,2808,2,DOC-20220331-0034,PRIMARY_EVIDENCE,708722,INVOICE_BASIS
JDL-001492,5091,1,DOC-20220528-0039,SETTLEMENT_EVIDENCE,708722,
JDL-001493,2809,5,DOC-20220331-0045,PRIMARY_EVIDENCE,320719,INVOICE_BASIS
JDL-001494,5092,1,DOC-20220528-0040,SETTLEMENT_EVIDENCE,320719,
JDL-001495,2810,6,DOC-20220331-0051,PRIMARY_EVIDENCE,619008,INVOICE_BASIS
JDL-001496,5093,1,DOC-20220528-0041,SETTLEMENT_EVIDENCE,619008,
JDL-001497,2811,1,DOC-20220331-0052,PRIMARY_EVIDENCE,217551,INVOICE_BASIS
JDL-001498,5094,1,DOC-20220528-0042,SETTLEMENT_EVIDENCE,217551,
JDL-001499,2808,4,DOC-20220331-0036,PRIMARY_EVIDENCE,3861324,INVOICE_BASIS
JDL-001500,5095,1,DOC-20220528-0043,SETTLEMENT_EVIDENCE,3861324,
JDL-001501,2810,3,DOC-20220331-0048,PRIMARY_EVIDENCE,1057191,INVOICE_BASIS
JDL-001502,5096,1,DOC-20220528-0044,SETTLEMENT_EVIDENCE,1057191,
JDL-001503,2810,2,DOC-20220331-0047,PRIMARY_EVIDENCE,4402685,INVOICE_BASIS
JDL-001504,5097,1,DOC-20220528-0045,SETTLEMENT_EVIDENCE,4402685,
JDL-001505,2810,1,DOC-20220331-0046,PRIMARY_EVIDENCE,4615320,INVOICE_BASIS
JDL-001506,5098,1,DOC-20220528-0046,SETTLEMENT_EVIDENCE,4615320,
JDL-001507,2809,3,DOC-20220331-0043,PRIMARY_EVIDENCE,4231805,INVOICE_BASIS
JDL-001508,5099,1,DOC-20220528-0047,SETTLEMENT_EVIDENCE,4231805,
JDL-001509,2807,1,DOC-20220331-0031,PRIMARY_EVIDENCE,102816,INVOICE_BASIS
JDL-001510,5100,1,DOC-20220528-0048,SETTLEMENT_EVIDENCE,102816,
JDL-001511,2808,8,DOC-20220331-0040,PRIMARY_EVIDENCE,46267,INVOICE_BASIS
JDL-001512,5101,1,DOC-20220528-0049,SETTLEMENT_EVIDENCE,46267,
JDL-001513,2809,4,DOC-20220331-0044,PRIMARY_EVIDENCE,102816,INVOICE_BASIS
JDL-001514,5102,1,DOC-20220528-0050,SETTLEMENT_EVIDENCE,102816,
JDL-001515,2810,4,DOC-20220331-0049,PRIMARY_EVIDENCE,154224,INVOICE_BASIS
JDL-001516,5103,1,DOC-20220528-0051,SETTLEMENT_EVIDENCE,154224,
JDL-001517,2811,2,DOC-20220331-0053,PRIMARY_EVIDENCE,102816,INVOICE_BASIS
JDL-001518,5104,1,DOC-20220528-0052,SETTLEMENT_EVIDENCE,102816,
JDL-001519,2809,1,DOC-20220331-0041,PRIMARY_EVIDENCE,2437314,INVOICE_BASIS
JDL-001520,5105,1,DOC-20220528-0053,SETTLEMENT_EVIDENCE,2437314,
